gene	gene length
MAL2	531
MAPK15	1635
MATN2	2871
MBOAT4	1308
MCM4	2592
MCMDC2	2046
MCPH1	2508
MED30	537
MFHAS1	3159
MFSD3	1239
MICU3	1593
MMP16	1824
MOS	1041
MROH1	4926
MROH5	3957
MROH6	2160
MRPL13	537
MRPL15	891
MRPS28	564
MSC	621
MSR1	1356
MSRA	708
MTBP	2715
MTDH	1749
MTERF3	1254
MTFR1	1047
MTMR7	1983
MTMR9	1650
MTSS1	2268
MTUS1	3813
MYBL1	2259
MYC	1365
MYOM2	4398
NAPRT	1617
NAT1	1059
NAT2	873
NBN	2265
NCALD	582
NCOA2	4395
NDRG1	1185
NDUFAF6	1002
NDUFB9	540
NECAB1	1056
NEFL	1632
NEFM	2751
NEIL2	999
NIPAL2	1107
NKAIN3	594
NKX2-6	906
NKX3-1	705
NKX6-3	408
NOV	1074
NPBWR1	987
NPM2	645
NRBP2	1506
NRG1	1938
NSMAF	2847
NSMCE2	744
NUDCD1	1752
NUDT18	972
NUGGC	2391
OC90	1434
ODF1	753
OPLAH	3867
OPRK1	1143
OR4F21	939
OSGIN2	1650
OSR2	939
OTUD6B	972
OXR1	2625
PABPC1	1911
PAG1	1299
PARP10	3078
PBK	969
PCM1	6075
PCMTD1	1074
PDE7A	1449
PDGFRL	1128
PDLIM2	1809
PDP1	1689
PEBP4	684
PENK	804
PEX2	918
PHF20L1	3054
PHYHIP	993
PI15	777
PINX1	987
PIWIL2	2922
PKHD1L1	12732
PKIA	231
PLAG1	1503
PLAT	1689
PLEC	14055
PLEKHA2	1278
PLEKHF2	750
PMP2	399
PNMA2	1095
PNOC	531
POLB	1008
POLR2K	177
POLR3D	1197
POP1	3075
POTEA	1497
POU5F1B	1080
PPAPDC1B	795
PPP1R16A	1587
PPP1R3B	858
PPP1R42	687
PPP2CB	930
PPP2R2A	1374
PPP3CC	1566
PRDM14	1716
PREX2	4821
PRKDC	12386
PROSC	828
PRSS55	1059
PSCA	345
PSD3	3144
PSKH2	1158
PTDSS1	1422
PTK2	3225
PTK2B	3030
PTP4A3	522
PUF60	1680
PURG	1044
PXDNL	4392
PYCRL	861
R3HCC1	762
RAB11FIP1	3852
RAB2A	639
RAD21	1896
RAD21-AS1	0
RAD54B	2733
RALYL	915
RB1CC1	4785
RBM12B	3006
RBM12B-AS1	309
RBPMS	660
RDH10	1026
RECQL4	3627
REEP4	774
REXO1L10P	2028
REXO1L11P	2028
RGS20	1167
RGS22	3795
RHOBTB2	2250
RHPN1	2013
RIMS2	4050
RIPK2	1623
RMDN1	945
RNF122	468
RNF139	1995
RNF170	777
RNF19A	2517
RP1	6471
RP1L1	7203
RPL30	348
RPL7	747
RPL8	774
RPS20	429
RRM2B	1272
RRS1	1098
RSPO2	732
RUNX1T1	1992
SAMD12	606
SBSPON	795
SCARA3	1821
SCARA5	1488
SCRIB	4968
SCRT1	1047
SDC2	606
SDCBP	897
SDR16C5	930
SFRP1	945
SFTPC	594
SGCZ	939
SGK196	1053
SGK223	4209
SGK3	1491
SH2D4A	1365
SHARPIN	1164
SLA	951
SLC10A5	1317
SLC18A1	1578
SLC20A2	1959
SLC25A32	948
SLC25A37	1017
SLC26A7	1992
SLC30A8	1110
SLC35G5	1017
SLC39A14	1479
SLC39A4	1944
SLC45A4	2397
SLC52A2	1338
SLC7A13	1413
SLC7A2	2097
SLCO5A1	2547
SLURP1	312
SMIM18	288
SMIM19	324
SNAI2	807
SNTB1	1617
SNTG1	1554
SNX16	1035
SNX31	1323
SORBS3	2016
SOX17	1245
SOX7	1167
SPAG1	2781
SPAG11A	327
SPAG11B	402
SPATC1	1776
SQLE	1725
ST18	3144
ST3GAL1	1023
STAR	858
STAU2	1713
STC1	744
STK3	1560
STMN2	564
STMN4	651
SULF1	2616
SYBU	1992
TACC1	2418
TAF2	3600
TATDN1	894
TCEA1	906
TCEB1	339
TCF24	504
TERF1	1320
TEX15	8370
TG	8307
TGS1	2562
THAP1	642
THEM6	627
TIGD5	1929
TM2D2	645
TMEM249	708
TMEM55A	774
TMEM64	1143
TMEM65	723
SARAF	1020
TMEM67	2988
TMEM68	774
TMEM70	783
TMEM71	831
TMEM74	918
TMEM75	417
TNFRSF10A	1407
TNFRSF10B	1323
TNFRSF10C	780
TNFRSF10D	1161
TNFRSF11B	1206
TNKS	3984
TONSL	4137
TOP1MT	1806
TOX	1581
TP53INP1	723
TPD52	675
TRAM1	1125
TRAPPC9	3741
TRHR	1197
TRIB1	1119
TRIM35	1482
TRIM55	1647
TRIQK	261
TRMT12	1347
TRPA1	3360
TRPS1	3885
TSNARE1	1542
TSPYL5	1254
TSTA3	966
TTI2	1527
TTPA	837
TUSC3	1047
UBE2V2	438
UBE2W	576
UBR5	8400
UBXN2B	996
UBXN8	812
UNC5D	2862
UQCRB	423
USP17L1	1593
USP17L2	1593
USP17L3	1593
USP17L4	1593
USP17L7	1593
USP17L8	1593
UTP23	750
VCPIP1	3669
VDAC3	855
VPS13B	12069
VPS28	702
VPS37A	1194
TBC1D31	3201
WDYHV1	618
WHSC1L1	4314
WISP1	1104
WRN	4299
WWP1	2769
XKR4	1953
XKR5	2061
XKR6	1926
XKR9	1122
XPO7	3264
YTHDF3	1757
YWHAZ	738
ZBTB10	2616
ZC2HC1A	978
ZC3H3	2847
ZDHHC2	1104
ZFAND1	807
ZFAT	3732
ZFHX4	10851
ZFP41	600
ZFPM2	3456
ZHX1	2622
ZHX1-C8ORF76	879
ZHX2	2514
ZMAT4	690
ZNF16	2049
ZNF250	1683
ZNF251	2016
ZNF252P	0
ZNF252P-AS1	0
ZNF34	1683
ZNF395	1542
ZNF517	1479
ZNF572	1590
ZNF596	1515
ZNF623	1611
ZNF696	1125
ZNF7	2061
ZNF703	1773
ZNF704	1239
ZNF705B	903
ZNF705D	903
ZNF705G	903
ZNF706	231
ZNF707	1116
AAGAB	948
ABHD2	1278
ACAN	7593
ACSBG1	2175
ACTC1	1134
ADAL	987
ADAM10	2247
ADAMTS17	3288
ADAMTS7	5061
ADAMTSL3	5076
ADPGK	1491
AEN	978
AGBL1	3201
HYKK	1122
AKAP13	8454
ALDH1A2	1557
ALDH1A3	1539
ALPK3	5724
ANKDD1A	1569
ANKRD34C	1608
ANKRD63	1143
ANP32A	750
ANPEP	2904
ANXA2	1074
AP3B2	3249
AP3S2	582
AP4E1	3414
APBA2	2250
APH1B	774
AQP9	888
AQR	4458
ARHGAP11A	3072
ARHGAP11B	804
ARID3B	1683
ARIH1	1674
ARNT2	2154
ARPP19	339
ARRDC4	1257
ASB7	957
ATP10A	4500
ATP8B4	3579
DPH6	804
AVEN	1089
B2M	360
BAHD1	2343
BBS4	1560
BCL2A1	528
BCL2L10	615
BLM	4254
BLOC1S6	519
BMF	555
BNC1	2985
BNIP2	1308
BTBD1	1449
BUB1B	3153
C15orf26	906
C15orf27	1596
C15orf32	537
ST20-AS1	393
ARPIN	681
C15orf38-AP3S2	1185
C15orf39	3144
C15orf40	504
C15orf41	846
C15orf43	663
C15orf48	252
C15orf52	1605
C15orf53	540
C15orf54	552
NUTM1	3483
C15orf56	486
C15orf57	585
C15orf59	882
REC114	801
C15orf61	474
C15orf62	528
C2CD4A	1110
C2CD4B	1095
CA12	1065
CALML4	591
CAPN3	2466
CASC4	1311
CASC5	7029
CATSPER2	1593
CCDC33	2268
CCNB2	1197
CCNDBP1	1083
CCPG1	2424
CD276	1605
CDAN1	3684
CELF6	1446
CEP152	5133
CERS3	1152
CGNL1	3909
CHAC1	795
CHD2	5487
CHP1	588
CHRFAM7A	1239
CHRM5	1599
CHRNA3	1518
CHRNA5	1407
CHRNA7	1596
CHRNB4	1497
CHST14	1131
CHSY1	2409
CIB1	576
CIB2	564
CILP	3555
CKMT1A	1254
CKMT1B	1254
CLK3	1917
CLN6	936
CLPX	1902
COMMD4	600
COPS2	1353
CORO2B	1443
COX5A	453
CPEB1	1686
CPLX3	477
CRABP1	414
CRTC3	1860
CSK	1353
CSNK1G1	1269
CSPG4	6969
CT62	411
CTDSPL2	1401
CTSH	1008
CTXN2	246
CYFIP1	3762
CYP11A1	1566
CYP19A1	1512
CYP1A1	1539
CYP1A2	1551
DAPK2	1113
DENND4A	5721
DET1	1686
DIS3L	3165
DISP2	4206
DLL4	2058
DMXL2	9114
DNAJA4	1281
DNAJC17	915
DPP8	2697
DTWD1	915
DUOX1	4656
DUOX2	4647
DUOXA1	1452
DUOXA2	963
DUT	759
DYX1C1	1263
EDC3	1527
EFTUD1	3363
EHD4	1626
EID1	564
EIF2AK4	4950
EIF3J	777
ELL3	1194
EMC4	552
EMC7	729
EPB42	2166
ETFA	1002
EXD1	1545
FAH	1260
FAM103A1	357
ABHD17C	990
FAM154B	1197
FAM169B	579
FAM174B	480
FAM189A1	1620
FAM214A	3231
FAM219B	597
FAM227B	1527
FAM63B	1866
FAM81A	1107
FAM96A	483
FAM98B	1302
FAN1	3054
FANCI	3987
FBN1	8616
FBXL22	744
FBXO22	1212
FEM1B	1884
FES	2469
FGF7	585
C15orf65	366
FMN1	3591
FOXB1	978
FRMD5	1713
FSD2	2250
FSIP1	1746
FURIN	2385
GABARAPL3	354
GABPB1	1188
GABRA5	1389
GABRB3	1422
GABRG3	1404
GALK2	1377
GANC	2745
GATM	1272
GCHFR	255
GCNT3	1317
GCOM1	1653
GDPGP1	1158
GJD2	966
GLCE	1854
GLDN	1656
GNB5	1188
GOLGA6A	2082
GOLGA6B	2082
GOLGA6C	2082
GOLGA6D	2082
GOLGA6L1	2007
GOLGA6L10	1569
GOLGA6L2	2730
GOLGA6L4	1725
GOLGA6L6	2171
GOLGA8A	1812
GOLGA8B	1812
GOLGA8F	1947
GOLGA8G	1947
GOLGA8H	1899
GOLGA8IP	1899
GOLGA8J	1899
GOLGA8K	1893
GOLGA8M	1899
GOLGA8N	1899
GOLGA8O	1899
GOLGA8Q	1899
GOLGA8R	1896
GOLGA8S	1878
GOLGA8T	1896
GPR176	1548
GRAMD2	1065
GREM1	555
GTF2A2	330
HAPLN3	1083
HAUS2	708
HCN4	3612
HDC	1989
HDDC3	423
HDGFRP3	612
HERC1	14586
HERC2	14505
HEXA	1590
HIGD2B	321
HMG20A	1044
HOMER2	1065
HYPK	390
IDH2	1359
IDH3A	1101
IGDCC3	2445
IGDCC4	3753
IGF1R	4104
IL16	3999
IMP3	555
INO80	4671
IQCH	3084
IQGAP1	4974
IREB2	2892
ISG20	546
ISL2	1080
ISLR	1287
ISLR2	2238
ITGA11	3567
ITPKA	1386
IVD	1281
JMJD7	951
JMJD7-PLA2G4B	3039
KATNBL1	915
KBTBD13	1377
KIAA0101	336
KIAA1024	2751
CEMIP	4086
KIF23	2883
KIF7	4032
KLF13	867
KLHL25	1770
KNSTRN	951
LACTB	1644
LARP6	1476
LCMT2	2061
LCTL	1704
LDHAL6B	1146
LEO1	2001
LINGO1	1863
LINS	2274
LIPC	1500
LMAN1L	1581
LOC100505679	396
LOC283710	405
LOXL1	1725
LPCAT4	1575
LRRC28	1104
LRRC49	2076
LRRC57	720
LRRK1	6048
LTK	2595
LYSMD2	648
LYSMD4	894
MAGEL2	3750
MAN2A2	3453
MAN2C1	3174
MAP1A	8412
MAP2K1	1182
MAP2K5	1347
MAPK6	2166
MAPKBP1	4545
MCTP2	2637
MEF2A	1500
MEGF11	3135
MEIS2	1434
MESDC1	1089
MESDC2	705
MESP1	807
MESP2	1194
MEX3B	1710
MFAP1	1320
MFGE8	1164
MGA	9198
MKRN3	1524
MNS1	1488
MORF4L1	1089
MPI	1272
MRPL46	840
MRPS11	585
MTFMT	1170
MTHFS	612
MTMR10	2334
MYEF2	1803
MYO1E	3327
MYO5A	5568
MYO5C	5229
MYO9A	7647
MYZAP	1401
ICE2	2949
NDN	966
NDNL2	915
NDUFAF1	984
NEDD4	3744
NEIL1	1431
NEO1	4386
NGRN	876
NIPA1	990
NIPA2	1083
NMB	465
NOP10	195
NOX5	2298
NPAP1	3471
NPTN	1197
NR2E3	1233
NR2F2	1245
NRG4	348
NTRK3	2520
NUSAP1	1326
OAZ2	571
OCA2	2517
ODF3L1	825
OIP5	690
ONECUT1	1398
OR4F15	939
OR4F4	918
OR4F6	939
OR4M2	942
OR4N4	951
OTUD7A	2781
PAK6	2046
PAQR5	993
PARP16	972
PARP6	1893
PATL2	1632
PDCD7	1458
PDE8A	2490
PDIA3	1518
PEAK1	5241
PEX11A	744
PGBD4	1758
PGPEP1L	591
PHGR1	249
PIAS1	1956
PIF1	1926
PIGB	1665
PKM	1818
PLA2G4B	2346
PLA2G4D	2457
PLA2G4E	2607
PLA2G4F	2550
PLCB2	3558
PLEKHO2	1473
PLIN1	1569
PML	2649
POLG	3720
POLR2M	1107
PPCDC	615
PPIB	651
PPIP5K1	4302
PPP1R14D	603
PRC1	1863
PRTG	3453
PSMA4	786
PSTPIP1	1251
HACD3	1089
PTPN9	1782
PYGO1	1260
RAB11A	651
RAB27A	666
RAB8B	624
RAD51	1023
RASGRF1	3822
RASGRP1	2394
RASL12	801
RBPMS2	630
RCCD1	1131
RCN2	1008
RFX7	4383
RGMA	1377
RHCG	1440
RHOV	711
RLBP1	954
RMDN3	1413
RNF111	2988
RORA	1671
RPAP1	4182
RPL4	1284
RPLP1	345
RPP25	600
RPS27L	255
RPUSD2	1638
RSL24D1	492
RTF1	2133
RYR3	14613
SCAMP2	990
SCAMP5	708
SCAPER	4203
SCG3	1407
SCG5	639
SEC11A	558
SECISBP2L	3306
SEMA4B	2514
SEMA6D	3222
SEMA7A	2001
SENP8	639
SERF2	513
SERINC4	1557
SH2D7	1356
SH3GL3	1044
SHC4	1893
SHF	1272
SIN3A	3822
SKOR1	2607
SLC12A1	3300
SLC12A6	3453
SLC24A1	3300
SLC24A5	1503
SLC27A2	1863
SLC28A1	1950
SLC28A2	1977
SLC30A4	1290
SLC51B	387
SLCO3A1	2133
SLTM	3105
SMAD3	1278
SMAD6	1491
SNAP23	636
SNAPC5	297
SNRPA1	768
SNRPN	723
SNUPN	1083
SNURF	216
SNX1	1674
SNX22	582
SNX33	1725
SORD	1074
SPATA5L1	2262
SPATA8	318
SPESP1	1053
SPG11	7332
SPG21	927
SPINT1	1590
SPPL2A	1563
SPRED1	1335
SPTBN5	11025
SQRDL	1353
SRP14	411
ST20	240
ST20-MTHFS	540
ST8SIA2	1128
STARD5	642
STARD9	14103
STOML1	1197
STRA6	2121
STRC	5328
SV2B	2052
SYNM	4697
TARSL2	2409
TBC1D21	1011
TBC1D2B	2892
TCF12	2121
TEX9	1176
TGM5	2163
TGM7	2133
THAP10	774
THBS1	3513
THSD4	3057
TICRR	5733
TIPIN	906
TJP1	5247
TLE3	2319
TLN2	7629
TM2D3	744
TM6SF1	1113
TMC3	3303
TMCO5A	867
TMED3	654
TMEM202	822
TMEM62	1932
TMEM87A	1668
TMOD2	1056
TMOD3	1059
TNFAIP8L3	879
TP53BP1	5934
TPM1	855
TRIM69	1503
TRIP4	1746
TRPM1	4929
TRPM7	5598
TSPAN3	762
TTBK2	3735
TUBGCP4	2001
TUBGCP5	3075
TYRO3	2673
UACA	4251
UBAP1L	1146
UBE2Q2	1128
UBE3A	2628
UBL7	1143
UBR1	5250
ULK3	1419
UNC13C	6645
UNC45A	2835
USP3	1563
USP50	1005
VIMP	570
VPS13C	11262
VPS18	2922
VPS33B	1854
VPS39	2628
VWA9	1503
WDR61	918
WDR72	3309
WDR73	1137
WDR76	1881
WDR93	2061
WHAMM	2430
ZFAND6	627
ZFYVE19	1416
ZNF106	5652
ZNF280D	2940
ZNF592	3804
ZNF609	4236
ZNF710	1995
ZNF770	2076
ZNF774	1452
ZSCAN2	1845
ZSCAN29	2559
ZWILCH	1776
AAR2	1155
ABHD12	1215
ABHD16B	1410
ACOT8	960
ACSS1	2070
ACSS2	2145
ACTL10	738
ACTR5	1824
ADA	1092
ADAM33	2442
ADIG	243
ADNP	3309
ADRA1D	1719
ADRM1	1224
AHCY	1299
ANGPT4	1512
ANKEF1	2331
ANKRD60	1038
AP5S1	603
APCDD1L	1506
APMAP	1251
ARFGAP1	1245
ARFGEF2	5358
ARFRP1	606
ARHGAP40	2025
ASIP	399
ASXL1	4626
ATP5E	156
ATP9A	3144
ATRN	4290
AURKA	1212
AVP	495
B4GALT5	1167
BANF2	294
BCAS1	1755
BCAS4	636
BCL2L1	702
BFSP1	1998
BHLHE23	726
BIRC7	897
BLCAP	264
BMP2	1191
BMP7	1296
BPI	1464
BPIFA1	771
BPIFA2	750
BPIFA3	765
BPIFB1	1455
BPIFB2	1377
BPIFB3	1431
BPIFB4	1845
BPIFB6	1362
BTBD3	1569
OSER1	879
NOL4L	2043
MROH8	3209
C20orf141	498
C20orf144	462
MIR1-1HG	354
C20orf173	609
C20orf187	153
C20orf194	3534
C20orf195	957
C20orf196	618
C20orf197	381
LKAAEAR1	723
C20orf202	369
C20orf203	585
C20orf24	432
CFAP61	3714
C20orf27	600
C20orf62	513
C20orf78	456
C20orf85	414
C20orf96	1092
CABLES2	1437
CASS4	2361
CBFA2T2	1815
CBLN4	606
CCM2L	1302
CD40	834
CD93	1959
CDC25B	1743
CDH22	2487
CDH26	2499
CDH4	2751
CDK5RAP1	1764
CDS2	1338
CEBPB	1038
CENPB	1800
CEP250	7329
CHD6	8148
CHGB	2034
CHMP4B	675
CHRNA4	1884
CNBD2	1719
COL20A1	3855
COL9A3	2055
COMMD7	603
COX4I2	516
CPNE1	1629
CPXM1	2205
CRLS1	906
CRNKL1	2547
CSE1L	2916
CSNK2A1	1176
CSRP2BP	2349
CST1	426
CST11	417
CST2	426
CST3	441
CST4	426
CST5	429
CST7	438
CST8	429
CST9	480
CST9L	444
CST9LP1	0
CSTF1	1296
CSTL1	438
CTCFL	2103
CTNNBL1	1692
CTSA	1497
CTSZ	912
CYP24A1	1545
DBNDD2	792
DDRGK1	945
DDX27	2391
DEFB115	267
DEFB116	309
DEFB117	0
DEFB118	372
DEFB119	267
DEFB121	231
DEFB123	204
DEFB124	216
DEFB125	471
DEFB126	336
DEFB127	300
DEFB128	282
DEFB129	552
DEFB132	288
DHX35	2112
DIDO1	6723
DLGAP4	2970
DNAJC5	597
DNMT3B	2562
DNTTIP1	990
DOK5	921
DPH3P1	237
DPM1	783
DSN1	1071
DSTN	498
DTD1	630
DUSP15	708
DYNLRB1	291
DZANK1	2259
E2F1	1314
EBF4	1797
EDEM2	1737
EDN3	717
EEF1A2	1392
EFCAB8	1187
EIF2S2	1002
EIF6	738
ELMO2	2163
EMILIN3	2301
ENTPD6	1455
EPB41L1	2646
EPPIN	402
EPPIN-WFDC6	540
ERGIC3	1167
ESF1	2556
EYA2	1617
FAM110A	888
FAM182B	459
FAM209A	516
FAM209B	516
FAM210B	579
FAM217B	1152
FAM65C	2841
FAM83C	2244
FAM83D	1848
FASTKD5	2295
FERMT1	2034
FITM2	789
FKBP1A	327
FLRT3	1950
FOXA2	1392
FOXS1	993
FRG1B	549
GATA5	1194
GCNT7	1293
GDAP1L1	1161
GDF5	1506
GDF5OS	753
GFRA4	900
GGT7	1989
GGTLC1	678
GHRH	327
GID8	687
GINS1	591
GMEB2	1593
GNAS	3114
GNRH2	363
GPCPD1	2019
GSS	1425
MTG2	1221
GTSF1L	447
GZF1	2136
HAO1	1113
HCK	1581
HELZ2	7950
HM13	1281
HNF4A	1425
HRH3	1338
HSPA12B	2061
ID1	468
IDH3B	1158
IFT52	1314
INSM1	1533
ISM1	1395
ITCH	2712
ITPA	585
JAG1	3657
JPH2	2091
KCNB1	2577
KCNG1	1542
KCNK15	993
KCNQ2	2619
KCNS1	1581
KIAA1755	3603
KIF16B	4179
KIF3B	2244
L3MBTL1	2523
LAMA5	11088
LAMP5	843
LBP	1446
LIME1	888
LPIN3	2556
LRRN4	2223
LSM14B	1158
MACROD2	1278
MAFB	972
MANBAL	258
MAP1LC3A	378
MAPRE1	807
MATN4	1746
MAVS	1623
MC3R	972
MCM8	2523
MGME1	1035
MKKS	1713
MMP24	1938
MMP9	2124
MOCS3	1383
MRGBP	615
MRPS26	618
MTRNR2L3	75
MYBL2	2103
MYH7B	5952
MYL9	519
MYLK2	1791
MYT1	3366
NAA20	537
NANP	747
NAPB	897
NCOA3	4275
NCOA5	1740
NCOA6	6192
NDRG3	1128
NDUFAF5	1038
NECAB3	1191
NELFCD	1800
NEURL2	858
NFATC2	2778
NFS1	1374
NINL	4149
NKAIN4	627
NKX2-2	822
NKX2-4	1065
NNAT	246
NOP56	1785
NPBWR2	1002
NPEPL1	1572
NRSN2	615
NSFL1C	1119
NTSR1	1257
NXT1	423
OCSTAMP	1701
OGFR	2034
OPRL1	1113
OSBPL2	1443
OTOR	387
OVOL2	828
OXT	378
PABPC1L	1845
PAK7	2160
PANK2	1713
PARD6B	1119
PAX1	1605
PCED1A	1365
PCIF1	2115
PCK1	1869
PCMTD2	1086
PCNA	786
PCSK2	1917
PDRG1	402
PDYN	765
PET117	246
PFDN4	405
PHACTR3	1680
PHF20	3039
PI3	354
PIGT	1737
PIGU	1308
PKIG	231
PLAGL2	1491
PLCB1	3651
PLCB4	3585
PLCG1	3876
KIZ	2021
PLTP	1482
PMEPA1	864
POFUT1	1167
POLR3F	951
PPDPF	345
PPP1R16B	1704
PPP1R3D	900
PPP4R1L	1248
PREX1	4980
PRND	531
PRNP	762
PRNT	285
PROCR	717
PROKR2	1155
PRPF6	2826
PSMA7	747
PSMF1	816
PTGIS	1503
PTK6	1356
PTPN1	1308
PTPRA	2409
PTPRT	4383
PXMP4	639
PYGB	2532
R3HDML	762
RAB22A	585
RAD21L1	1671
RAE1	1107
RALGAPA2	5622
RALGAPB	4485
RALY	921
RASSF2	981
RBBP8NL	1995
RBBP9	561
RBCK1	1533
RBL1	3207
RBM12	2799
RBM38	720
RBM39	1593
RBPJL	1554
REM1	897
RGS19	654
RIMS4	813
RIN2	2835
RNF114	687
RNF24	510
ROMO1	240
RPN2	1896
RPRD1B	981
RPS21	252
RRBP1	2934
RSPO4	705
RTEL1	3732
RTEL1-TNFRSF6B	4203
RTFDC1	921
SALL4	3162
SAMD10	609
SAMHD1	1881
SCAND1	729
SCP2D1	471
SCRT2	924
SDC4	597
SDCBP2	879
SEC23B	2304
SEL1L2	1728
SEMG1	1389
SEMG2	1749
SERINC3	1422
SGK2	1284
SIGLEC1	5130
SIRPA	1515
SIRPB1	1197
SIRPB2	1029
SIRPD	594
SIRPG	1164
SLA2	786
SLC12A5	3420
SLC13A3	1809
SLC17A9	1311
SLC23A2	1953
SLC24A3	1935
SLC2A10	1626
SLC2A4RG	1164
SLC32A1	1578
SLC35C2	1098
SLC4A11	2757
SLC52A3	1410
SLC9A8	1794
SLCO4A1	2169
SLMO2	585
SLPI	399
SLX4IP	1227
SMOX	1758
SNAI1	795
SNAP25	621
SNPH	1485
SNRPB	723
SNRPB2	678
SNTA1	1518
SNX21	1122
SNX5	1215
SOGA1	4986
SOX12	948
SOX18	1155
SPAG4	1314
SPATA2	1563
SPATA25	684
SPEF1	711
SPINT3	270
SPINT4	300
SPO11	1191
SPTLC3	1659
SRC	1611
SRMS	1467
SRSF6	1035
SRXN1	414
SS18L1	1191
SSTR4	1167
STAU1	1734
STK35	1605
STK4	1464
STMN3	543
STX16	978
STX16-NPEPL1	1149
SULF2	2613
SUN5	1140
SYCP2	4593
SYNDIG1	777
SYS1	471
SYS1-DBNDD2	294
TAF4	3258
TASP1	1263
TBC1D20	1212
TCEA2	900
TCF15	600
TCFL5	1503
TFAP2C	1353
TGIF2	714
TGIF2-C20orf24	468
TGM2	2064
TGM3	2082
TGM6	2121
THBD	1728
TLDC2	648
TM9SF4	1929
TMC2	2721
TMEM189	813
TMEM189-UBE2V1	1113
TMEM230	552
TMEM239	459
TMEM74B	771
TMX4	1050
TNFRSF6B	903
TNNC2	483
TOMM34	930
TOP1	2298
TOX2	1521
TP53INP2	663
TP53RK	762
TP53TG5	873
TPD52L2	690
TPX2	2244
TRIB3	1077
TRMT6	1494
TRPC4AP	2394
TSHZ2	3105
TTI1	3270
TTLL9	1320
TTPAL	1029
TUBB1	1356
UBE2C	540
UBE2V1	513
UBOX5	1626
UCKL1	1647
UQCC1	900
VAPB	732
VPS16	2520
VSTM2L	615
VSX1	1098
WFDC10A	240
WFDC10B	270
WFDC11	264
WFDC12	336
WFDC13	282
WFDC2	375
WFDC3	696
WFDC5	372
WFDC6	261
WFDC8	726
WFDC9	270
WISP2	753
XKR7	1740
XRN2	2853
YTHDF1	1680
YWHAB	741
ZBP1	1290
ZBTB46	1770
ZCCHC3	1215
ZFP64	2046
ZGPAT	1596
ZHX3	2871
ZMYND8	3567
ZNF133	1962
ZNF217	3147
ZNF334	2043
ZNF335	4029
ZNF337	2256
ZNF341	2544
ZNF343	1800
ZNF512B	2679
ZNF831	5034
ZNFX1	5757
ZSWIM1	1458
ZSWIM3	2091
A4GALT	1062
ACO2	2343
ACR	1266
ADM2	447
ADORA2A	1239
ADORA2A-AS1	0
ADRBK2	2067
ADSL	1455
AIFM3	1818
ALG12	1467
ANKRD54	903
AP1B1	2850
APOBEC3A	600
APOBEC3A_B	600
APOBEC3B	1149
APOBEC3C	573
APOBEC3D	1161
APOBEC3F	1122
APOBEC3G	1155
APOBEC3H	603
APOL1	1245
APOL2	1014
APOL3	1209
APOL4	1054
APOL5	1302
APOL6	1032
ARFGAP3	1551
ARHGAP8	1395
ARSA	1530
ARVCF	2889
ASCC2	2274
ASPHD2	1110
ATF4	1056
ATP5L2	303
ATP6V1E1	681
ATXN10	1428
BAIAP2L2	1590
BCL2L13	1530
BCR	3816
BID	726
BIK	483
BPIFC	1524
BRD1	3177
C1QTNF6	837
C22orf15	447
C22orf23	654
C22orf24	483
TANGO2	954
PRR34	417
RTCB	1518
C22orf29	1095
C22orf31	873
C22orf34	1089
C22orf39	429
C22orf42	756
DRICH1	690
C22orf46	732
CABIN1	6663
CABP7	648
CACNA1I	6672
CACNG2	972
CARD10	3099
CBX6	1239
CBX7	756
CBY1	510
CCDC116	1842
CCDC117	840
CCDC134	690
CCDC157	2259
CCT8L2	1674
CDC42EP1	1176
CDC45	1797
CDPF1	372
CECR5	1272
CECR6	1737
CELSR1	9045
CENPM	543
CERK	1614
CHADL	2289
CHCHD10	429
CHEK2	1761
CHKB	1188
CHKB-CPT1B	183
CLDN5	912
CLTCL1	4923
COMT	816
CPT1B	2319
CRELD2	1209
CRKL	912
CRYBA4	591
CRYBB1	759
CRYBB2	618
CRYBB3	636
CSDC2	462
CSF2RB	2694
CSNK1E	1251
CYB5R3	1005
CYP2D6	1494
CYP2D7	1552
CYTH4	1185
DDT	357
DDTL	405
DDX17	2196
DENND6B	1758
DEPDC5	4812
DERL3	720
DESI1	507
DGCR14	1431
DGCR2	1653
DGCR6	663
DGCR6L	663
DGCR8	2322
DMC1	1023
DNAJB7	930
DNAL4	318
DRG1	1104
DUSP18	567
EFCAB6	4506
EIF3D	1647
EIF3L	1695
EIF4ENIF1	2958
ELFN2	2463
EMID1	1332
ENTHD1	1824
EP300	7245
EWSR1	1986
FAM109B	780
FAM118A	1074
FAM19A5	399
LRRC75B	948
FAM227A	1713
FAM83F	1503
FBLN1	2112
FBXO7	1569
FOXRED2	2055
GAB4	1725
GAL3ST1	1272
GALR3	1107
GAS2L1	2045
GATSL3	990
GCAT	1338
GGA1	1920
GGT2	1710
GGT5	1764
GGTLC2	657
GGTLC3	711
GNAZ	1068
GNB1L	984
GP1BB	621
GRAMD4	1737
GRAP2	993
GSC2	618
GSTT1	723
GTPBP1	2010
GTSE1	2220
GUCD1	723
H1F0	585
HDAC10	2010
HIC2	1848
HIRA	3054
HMGXB4	1806
HMOX1	867
HORMAD2	924
HPS4	2127
HSCB	708
IFT27	561
IGLC1	320
IGLC2	320
IGLC3	320
IGLC7	320
IGLJ1	127
